5084,A,1902536,,,,,,,
5089,A,1907625,,,,,,,
5092,A,1912717,,,,,,,
5097,B,1917814,,,,,,,
5098,A,1922912,,,,,,,
5100,A,1928012,,,,,,,
5104,B,1933116,,,,,,,
5110,A,1938226,,,,,,,
5113,B,1943339,,,,,,,
5113,B,1948452,,,,,,,
5117,A,1953569,,,,,,,
5124,B,1958693,,,,,,,
5138,B,1963831,,,,,,,
5151,B,1968982,,,,,,,
5152,B,1974134,,,,,,,
5152,B,1979286,,,,,,,
5156,B,1984442,,,,,,,
5157,B,1989599,,,,,,,
5158,B,1994757,,,,,,,
5161,A,1999918,,,,,,,
5166,B,2005084,,,,,,,
5167,B,2010251,,,,,,,
5169,A,2015420,,,,,,,
5169,B,2020589,,,,,,,
5176,B,2025765,,,,,,,
5177,A,2030942,,,,,,,
5177,A,2036119,,,,,,,
5178,B,2041297,,,,,,,
5178,A,2046475,,,,,,,
5185,B,2051660,,,,,,,
5187,B,2056847,,,,,,,
5197,A,2062044,,,,,,,
5199,A,2067243,,,,,,,
5207,B,2072450,,,,,,,
5223,A,2077673,,,,,,,
5226,A,2082899,,,,,,,
5226,A,2088125,,,,,,,
5226,A,2093351,,,,,,,
5228,A,2098579,,,,,,,
5234,A,2103813,,,,,,,
5236,B,2109049,,,,,,,
5238,A,2114287,,,,,,,
5245,B,2119532,,,,,,,
5245,A,2124777,,,,,,,
5246,B,2130023,,,,,,,
5248,A,2135271,,,,,,,
5255,B,2140526,,,,,,,
5264,A,2145790,,,,,,,
5267,B,2151057,,,,,,,
5269,A,2156326,,,,,,,
5277,A,2161603,,,,,,,
5278,B,2166881,,,,,,,
5283,B,2172164,,,,,,,
5286,B,2177450,,,,,,,
5292,B,2182742,,,,,,,
5296,A,2188038,,,,,,,
5301,A,2193339,,,,,,,
5304,A,2198643,,,,,,,
5307,B,2203950,,,,,,,
5307,A,2209257,,,,,,,
5311,A,2214568,,,,,,,
5318,B,2219886,,,,,,,
5319,A,2225205,,,,,,,
5322,B,2230527,,,,,,,
5337,A,2235864,,,,,,,
5339,B,2241203,,,,,,,
5342,A,2246545,,,,,,,
5343,A,2251888,,,,,,,
5346,A,2257234,,,,,,,
5349,A,2262583,,,,,,,
5352,A,2267935,,,,,,,
5354,A,2273289,,,,,,,
5359,A,2278648,,,,,,,
5360,B,2284008,,,,,,,
5372,A,2289380,,,,,,,
5375,A,2294755,,,,,,,
5376,B,2300131,,,,,,,
5381,A,2305512,,,,,,,
5383,B,2310895,,,,,,,
5393,A,2316288,,,,,,,
5394,B,2321682,,,,,,,
5400,B,2327082,,,,,,,
5408,A,2332490,,,,,,,
5410,A,2337900,,,,,,,
5412,B,2343312,,,,,,,
5421,B,2348733,,,,,,,
5434,A,2354167,,,,,,,
5439,B,2359606,,,,,,,
5442,B,2365048,,,,,,,
5443,A,2370491,,,,,,,
5452,B,2375943,,,,,,,
5454,A,2381397,,,,,,,
5460,B,2386857,,,,,,,
5468,B,2392325,,,,,,,
5469,B,2397794,,,,,,,
5471,A,2403265,,,,,,,
5474,B,2408739,,,,,,,
5479,B,2414218,,,,,,,
5479,B,2419697,,,,,,,
5484,B,2425181,,,,,,,
5486,B,2430667,,,,,,,
5488,A,2436155,,,,,,,
5488,B,2441643,,,,,,,
5490,A,2447133,,,,,,,
5498,A,2452631,,,,,,,
5501,B,2458132,,,,,,,
5501,A,2463633,,,,,,,
5505,A,2469138,,,,,,,
5506,A,2474644,,,,,,,
5509,A,2480153,,,,,,,
5516,B,2485669,,,,,,,
5528,A,2491197,,,,,,,
5528,B,2496725,,,,,,,
5531,A,2502256,,,,,,,
5543,A,2507799,,,,,,,
5546,A,2513345,,,,,,,
5556,B,2518901,,,,,,,
5557,A,2524458,,,,,,,
5566,A,2530024,,,,,,,
5569,B,2535593,,,,,,,
5576,A,2541169,,,,,,,
5579,A,2546748,,,,,,,
5585,B,2552333,,,,,,,
5587,A,2557920,,,,,,,
5592,B,2563512,,,,,,,
5595,B,2569107,,,,,,,
5600,A,2574707,,,,,,,
5600,A,2580307,,,,,,,
5606,A,2585913,,,,,,,
5609,B,2591522,,,,,,,
5613,A,2597135,,,,,,,
5619,A,2602754,,,,,,,
5621,A,2608375,,,,,,,
5625,B,2614000,,,,,,,
5633,B,2619633,,,,,,,
5636,A,2625269,,,,,,,
5638,A,2630907,,,,,,,
5638,A,2636545,,,,,,,
5639,B,2642184,,,,,,,
5640,A,2647824,,,,,,,
5643,A,2653467,,,,,,,
5643,A,2659110,,,,,,,
5649,B,2664759,,,,,,,
5656,B,2670415,,,,,,,
5659,A,2676074,,,,,,,
5664,B,2681738,,,,,,,
5666,A,2687404,,,,,,,
5677,A,2693081,,,,,,,
5680,A,2698761,,,,,,,
5684,A,2704445,,,,,,,
5684,B,2710129,,,,,,,
5687,A,2715816,,,,,,,
5687,A,2721503,,,,,,,
5688,B,2727191,,,,,,,
5694,B,2732885,,,,,,,
5700,B,2738585,,,,,,,
5716,A,2744301,,,,,,,
5724,B,2750025,,,,,,,
5726,A,2755751,,,,,,,
5737,A,2761488,,,,,,,
5742,A,2767230,,,,,,,
5743,A,2772973,,,,,,,
5746,A,2778719,,,,,,,
5749,A,2784468,,,,,,,
5752,A,2790220,,,,,,,
5755,B,2795975,,,,,,,
5756,B,2801731,,,,,,,
5759,A,2807490,,,,,,,
5760,B,2813250,,,,,,,
5762,B,2819012,,,,,,,
5765,B,2824777,,,,,,,
5768,A,2830545,,,,,,,
5772,A,2836317,,,,,,,
5782,B,2842099,,,,,,,
5783,B,2847882,,,,,,,
5783,B,2853665,,,,,,,
5792,B,2859457,,,,,,,
5797,A,2865254,,,,,,,
5800,A,2871054,,,,,,,
5815,A,2876869,,,,,,,
5817,A,2882686,,,,,,,
5818,A,2888504,,,,,,,
5839,B,2894343,,,,,,,
5842,B,2900185,,,,,,,
5848,B,2906033,,,,,,,
5850,B,2911883,,,,,,,
5855,A,2917738,,,,,,,
5859,A,2923597,,,,,,,
5864,B,2929461,,,,,,,
5871,A,2935332,,,,,,,
5875,A,2941207,,,,,,,
5883,B,2947090,,,,,,,
5883,B,2952973,,,,,,,
5883,B,2958856,,,,,,,
5884,B,2964740,,,,,,,
5887,B,2970627,,,,,,,
5888,A,2976515,,,,,,,
5889,B,2982404,,,,,,,
5890,B,2988294,,,,,,,
5893,A,2994187,,,,,,,
5895,A,3000082,,,,,,,
5898,B,3005980,,,,,,,
5902,A,3011882,,,,,,,
5903,B,3017785,,,,,,,
5906,B,3023691,,,,,,,
5918,A,3029609,,,,,,,
5922,B,3035531,,,,,,,
5932,B,3041463,,,,,,,
5938,A,3047401,,,,,,,
5941,B,3053342,,,,,,,
5944,A,3059286,,,,,,,
5953,A,3065239,,,,,,,
5966,B,3071205,,,,,,,
5966,A,3077171,,,,,,,
5970,B,3083141,,,,,,,
5970,A,3089111,,,,,,,
5974,B,3095085,,,,,,,
5979,A,3101064,,,,,,,
5980,B,3107044,,,,,,,
5995,B,3113039,,,,,,,
6004,A,3119043,,,,,,,
6006,A,3125049,,,,,,,
6015,A,3131064,,,,,,,
6019,A,3137083,,,,,,,
6023,A,3143106,,,,,,,
6024,A,3149130,,,,,,,
6031,A,3155161,,,,,,,
6032,B,3161193,,,,,,,
6033,A,3167226,,,,,,,
6037,A,3173263,,,,,,,
6041,A,3179304,,,,,,,
6047,A,3185351,,,,,,,
6051,A,3191402,,,,,,,
6052,A,3197454,,,,,,,
6055,A,3203509,,,,,,,
6056,A,3209565,,,,,,,
6057,A,3215622,,,,,,,
6061,A,3221683,,,,,,,
6065,B,3227748,,,,,,,
6079,A,3233827,,,,,,,
6081,A,3239908,,,,,,,
6083,B,3245991,,,,,,,
6091,A,3252082,,,,,,,
6098,A,3258180,,,,,,,
6098,A,3264278,,,,,,,
6099,A,3270377,,,,,,,
6101,B,3276478,,,,,,,
6103,A,3282581,,,,,,,
6109,A,3288690,,,,,,,
6111,A,3294801,,,,,,,
6113,A,3300914,,,,,,,
6114,A,3307028,,,,,,,
6115,B,3313143,,,,,,,
6116,B,3319259,,,,,,,
6116,B,3325375,,,,,,,
6122,A,3331497,,,,,,,
6124,B,3337621,,,,,,,
6124,B,3343745,,,,,,,
6127,A,3349872,,,,,,,
6137,A,3356009,,,,,,,
6149,B,3362158,,,,,,,
6154,A,3368312,,,,,,,
6156,B,3374468,,,,,,,
6157,A,3380625,,,,,,,
6158,B,3386783,,,,,,,
6158,A,3392941,,,,,,,
6164,A,3399105,,,,,,,
6173,A,3405278,,,,,,,
6175,B,3411453,,,,,,,
6181,A,3417634,,,,,,,
6185,A,3423819,,,,,,,
6186,A,3430005,,,,,,,
6187,B,3436192,,,,,,,
6211,A,3442403,,,,,,,
6212,B,3448615,,,,,,,
6213,A,3454828,,,,,,,
6217,A,3461045,,,,,,,
6221,A,3467266,,,,,,,
6224,A,3473490,,,,,,,
6227,A,3479717,,,,,,,
6228,A,3485945,,,,,,,
6230,A,3492175,,,,,,,
6231,B,3498406,,,,,,,
6238,A,3504644,,,,,,,
6239,A,3510883,,,,,,,
6243,A,3517126,,,,,,,
6244,A,3523370,,,,,,,
6250,A,3529620,,,,,,,
6250,B,3535870,,,,,,,
6250,A,3542120,,,,,,,
6254,B,3548374,,,,,,,
6256,A,3554630,,,,,,,
6258,A,3560888,,,,,,,
6269,A,3567157,,,,,,,
6272,B,3573429,,,,,,,
6275,B,3579704,,,,,,,
6277,B,3585981,,,,,,,
6278,A,3592259,,,,,,,
6281,A,3598540,,,,,,,
6284,A,3604824,,,,,,,
6293,A,3611117,,,,,,,
6295,B,3617412,,,,,,,
6296,B,3623708,,,,,,,
6299,A,3630007,,,,,,,
6317,B,3636324,,,,,,,
6319,B,3642643,,,,,,,
6325,B,3648968,,,,,,,
6333,B,3655301,,,,,,,
6343,B,3661644,,,,,,,
6344,B,3667988,,,,,,,
6346,B,3674334,,,,,,,
6353,A,3680687,,,,,,,
6358,B,3687045,,,,,,,
6360,A,3693405,,,,,,,
6368,B,3699773,,,,,,,
6369,B,3706142,,,,,,,
6371,B,3712513,,,,,,,
6384,B,3718897,,,,,,,
6392,B,3725289,,,,,,,
6407,A,3731696,,,,,,,
6407,A,3738103,,,,,,,
6418,B,3744521,,,,,,,
6418,A,3750939,,,,,,,
6423,A,3757362,,,,,,,
6427,A,3763789,,,,,,,
6428,B,3770217,,,,,,,
6441,A,3776658,,,,,,,
6442,B,3783100,,,,,,,
6442,A,3789542,,,,,,,
6449,A,3795991,,,,,,,
6472,A,3802463,,,,,,,
6473,A,3808936,,,,,,,
6474,A,3815410,,,,,,,
6475,A,3821885,,,,,,,
6478,B,3828363,,,,,,,
6480,B,3834843,,,,,,,
6486,B,3841329,,,,,,,
6499,A,3847828,,,,,,,
6500,B,3854328,,,,,,,
6501,B,3860829,,,,,,,
6503,A,3867332,,,,,,,
6508,B,3873840,,,,,,,
6510,A,3880350,,,,,,,
6515,B,3886865,,,,,,,
6523,A,3893388,,,,,,,
6523,A,3899911,,,,,,,
6526,B,3906437,,,,,,,
6534,B,3912971,,,,,,,
6535,B,3919506,,,,,,,
6536,B,3926042,,,,,,,
6540,B,3932582,,,,,,,
6551,B,3939133,,,,,,,
6554,A,3945687,,,,,,,
6561,B,3952248,,,,,,,
6571,A,3958819,,,,,,,
6576,B,3965395,,,,,,,
6578,A,3971973,,,,,,,
6585,A,3978558,,,,,,,
6587,B,3985145,,,,,,,
6589,B,3991734,,,,,,,
6592,A,3998326,,,,,,,
6598,A,4004924,,,,,,,
6603,A,4011527,,,,,,,
6614,B,4018141,,,,,,,
6614,B,4024755,,,,,,,
6617,A,4031372,,,,,,,
6620,A,4037992,,,,,,,
6623,B,4044615,,,,,,,
6633,B,4051248,,,,,,,
6634,A,4057882,,,,,,,
6634,A,4064516,,,,,,,
6638,B,4071154,,,,,,,
6652,A,4077806,,,,,,,
6653,A,4084459,,,,,,,
6655,B,4091114,,,,,,,
6657,A,4097771,,,,,,,
6669,A,4104440,,,,,,,
6676,A,4111116,,,,,,,
6677,A,4117793,,,,,,,
6683,A,4124476,,,,,,,
6684,A,4131160,,,,,,,
6686,B,4137846,,,,,,,
6688,A,4144534,,,,,,,
6695,B,4151229,,,,,,,
6704,B,4157933,,,,,,,
6704,B,4164637,,,,,,,
6705,A,4171342,,,,,,,
6706,B,4178048,,,,,,,
6707,A,4184755,,,,,,,
6709,A,4191464,,,,,,,
6717,A,4198181,,,,,,,
6728,A,4204909,,,,,,,
6728,A,4211637,,,,,,,
6729,A,4218366,,,,,,,
6731,B,4225097,,,,,,,
6733,B,4231830,,,,,,,
6736,B,4238566,,,,,,,
6737,B,4245303,,,,,,,
6745,A,4252048,,,,,,,
6747,A,4258795,,,,,,,
6753,B,4265548,,,,,,,
6768,B,4272316,,,,,,,
6770,B,4279086,,,,,,,
6792,A,4285878,,,,,,,
6795,B,4292673,,,,,,,
6799,A,4299472,,,,,,,
6801,A,4306273,,,,,,,
6808,B,4313081,,,,,,,
6814,B,4319895,,,,,,,
6825,A,4326720,,,,,,,
6839,A,4333559,,,,,,,
6839,B,4340398,,,,,,,
6852,A,4347250,,,,,,,
6855,A,4354105,,,,,,,
6869,B,4360974,,,,,,,
6869,B,4367843,,,,,,,
6870,B,4374713,,,,,,,
6879,B,4381592,,,,,,,
6884,A,4388476,,,,,,,
6885,A,4395361,,,,,,,
6887,B,4402248,,,,,,,
6891,A,4409139,,,,,,,
6893,A,4416032,,,,,,,
6895,A,4422927,,,,,,,
